customer_id,first_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,Age,Age_group
1127,Elly,Female,30,1991-02-27,Physical Therapy Assistant,Financial Services,Mass Customer,N,No,8.0,32,40
1128,Kirsten,Female,47,1992-04-12,Financial Advisor,Financial Services,Mass Customer,N,Yes,8.0,31,40
1129,Hercule,Male,2,1977-06-29,VP Marketing,Entertainment,Mass Customer,N,Yes,9.0,46,50
1130,Juli,Female,90,1964-12-06,Sales Associate,Retail,Mass Customer,N,No,16.0,60,70
1131,Sigmund,Male,16,1956-08-07,VP Marketing,Financial Services,Mass Customer,N,No,15.0,67,70
1132,Coriss,Female,99,1985-08-01,Actuary,Financial Services,Affluent Customer,N,Yes,9.0,38,40
1133,Forrester,Male,88,1968-01-26,Software Engineer III,Manufacturing,Affluent Customer,N,No,6.0,55,60
1134,Sullivan,Male,22,1994-09-30,Administrative Assistant IV,Financial Services,Affluent Customer,N,No,3.0,30,40
1135,Mireielle,Female,60,1980-05-03,Software Engineer IV,Financial Services,Mass Customer,N,Yes,11.0,43,50
1136,Ivan,Male,72,1977-08-31,Executive Secretary,Property,High Net Worth,N,No,7.0,47,50
1137,Jermayne,Male,46,1977-07-03,Business Systems Development Analyst,Retail,Mass Customer,N,No,18.0,46,50
1138,Elli,Female,77,1991-09-21,Statistician I,Retail,Mass Customer,N,Yes,5.0,33,40
1139,Shellysheldon,Male,52,1982-09-15,Editor,Manufacturing,Mass Customer,N,Yes,16.0,42,50
1140,Deana,Female,32,1986-02-25,Executive Secretary,Manufacturing,Mass Customer,N,Yes,13.0,37,40
1141,Shannah,Female,70,1981-09-19,VP Product Management,Financial Services,High Net Worth,N,Yes,4.0,43,50
1142,Michal,Male,95,1998-05-07,Desktop Support Technician,Telecommunications,Mass Customer,N,No,2.0,25,30
1143,Goraud,Male,64,1955-03-06,Office Assistant IV,Health,Mass Customer,N,Yes,6.0,68,70
1144,Damon,Male,73,1996-12-12,Environmental Specialist,Health,High Net Worth,N,Yes,5.0,28,30
1145,Korella,Female,80,1965-09-26,Account Coordinator,Property,Mass Customer,N,Yes,14.0,59,60
1146,Hadleigh,Male,88,1992-08-31,Assistant Professor,Financial Services,High Net Worth,N,No,8.0,32,40
1147,Tate,Male,71,1968-07-09,Health Coach II,Entertainment,High Net Worth,N,Yes,9.0,55,60
1148,Inigo,Male,60,1987-09-28,Statistician IV,Financial Services,High Net Worth,N,No,5.0,37,40
1149,Ki,Female,29,1967-09-30,Developer III,Financial Services,Affluent Customer,N,Yes,14.0,57,60
1150,Bernelle,Female,64,1975-09-26,Information Systems Manager,Financial Services,Mass Customer,N,Yes,13.0,49,50
1151,Brena,Female,27,1965-04-06,VP Product Management,Argiculture,High Net Worth,N,Yes,19.0,58,60
1152,Humfrid,Male,47,1998-06-23,Business Systems Development Analyst,Financial Services,Mass Customer,N,Yes,3.0,25,30
1153,Mirilla,Female,53,1995-01-17,Desktop Support Technician,Health,Mass Customer,N,Yes,3.0,28,30
1154,Chase,Male,26,1974-11-24,Research Nurse,Health,Mass Customer,N,Yes,20.0,50,60
1155,Janetta,Female,73,1994-01-15,VP Marketing,Property,Mass Customer,N,Yes,9.0,29,30
1156,Breena,Female,22,1997-10-16,Marketing Assistant,Argiculture,Mass Customer,N,Yes,1.0,27,30
1157,Saunder,Male,69,1974-04-03,Research Nurse,Health,Affluent Customer,N,Yes,17.0,49,50
1158,Butch,Male,85,1985-02-17,Senior Quality Engineer,Retail,Mass Customer,N,Yes,19.0,38,40
1159,Elbert,Male,94,1993-01-28,Librarian,Entertainment,Mass Customer,N,No,1.0,30,40
1160,Trisha,Female,98,1965-04-08,Speech Pathologist,IT,Affluent Customer,N,No,10.0,58,60
1161,Sibylle,Female,86,1977-01-14,Senior Quality Engineer,Retail,Mass Customer,N,No,15.0,46,50
1162,Ambrose,Male,29,1990-04-13,Marketing Assistant,Health,Mass Customer,N,Yes,7.0,33,40
1163,Manolo,Male,77,1981-11-13,Cost Accountant,Financial Services,High Net Worth,N,Yes,8.0,43,50
1164,Gilligan,Female,97,1977-01-09,Food Chemist,Health,Mass Customer,N,Yes,17.0,46,50
1165,Fanni,Female,58,1993-06-23,Administrative Assistant IV,Financial Services,High Net Worth,N,No,2.0,30,40
1166,Fannie,Female,40,1972-12-05,Quality Control Specialist,Health,Affluent Customer,N,No,8.0,52,60
1167,Elberta,Female,20,1996-06-03,Software Test Engineer III,Health,Mass Customer,N,No,4.0,27,30
1168,Iosep,Male,44,1965-02-16,Pharmacist,Health,Affluent Customer,N,No,18.0,58,60
1169,Kessiah,Female,33,1967-08-09,Actuary,Financial Services,Mass Customer,N,Yes,13.0,56,60
1170,Lari,Female,62,1964-11-30,Assistant Professor,IT,Mass Customer,N,Yes,4.0,60,70
1171,Ilise,Female,32,1971-08-15,Human Resources Manager,Financial Services,Affluent Customer,N,Yes,8.0,52,60
1172,Smith,Male,48,1974-04-12,Recruiter,Financial Services,Mass Customer,N,Yes,17.0,49,50
1173,Gertie,Female,58,1978-03-02,Statistician IV,Retail,High Net Worth,N,No,16.0,45,50
1174,Shellysheldon,Unidentified,9,1979-01-12,Executive Secretary,IT,Mass Customer,N,No,15.0,44,50
1175,Paige,Male,8,1985-09-22,Human Resources Manager,IT,Mass Customer,N,No,8.0,39,40
1176,Celia,Female,7,1976-01-16,Software Engineer IV,Property,Affluent Customer,N,Yes,7.0,47,50
1177,Bobbette,Female,47,1953-08-31,Food Chemist,Health,Affluent Customer,N,Yes,6.0,71,80
1178,Angelo,Male,1,1970-05-26,Pharmacist,Health,Mass Customer,N,No,13.0,53,60
1179,Kerry,Male,56,1988-08-15,Media Manager IV,Financial Services,High Net Worth,N,Yes,13.0,35,40
1180,Gaye,Female,48,1975-08-17,Account Representative I,Financial Services,Affluent Customer,N,No,10.0,48,50
1181,Brita,Female,2,1978-06-06,Tax Accountant,Argiculture,Mass Customer,N,No,8.0,45,50
1182,Carolann,Female,84,1975-01-11,Data Coordiator,IT,Mass Customer,N,Yes,7.0,48,50
1183,Joe,Male,50,1958-11-14,Media Manager II,Manufacturing,Affluent Customer,N,No,6.0,66,70
1184,Auberta,Female,89,1968-10-07,Social Worker,Health,Mass Customer,N,No,13.0,56,60
1185,Xena,Female,17,2000-07-23,VP Product Management,Manufacturing,Mass Customer,N,Yes,2.0,23,30
1186,Brantley,Male,70,1977-05-28,Help Desk Operator,Manufacturing,Affluent Customer,N,Yes,20.0,46,50
1187,Antonino,Male,65,1998-10-21,Senior Developer,Financial Services,Mass Customer,N,No,1.0,26,30
1188,Sally,Female,14,1984-02-23,Statistician IV,Manufacturing,Affluent Customer,N,Yes,4.0,39,40
1189,Mart,Male,22,1988-08-29,Geologist I,Health,High Net Worth,N,Yes,8.0,36,40
1190,Sib,Female,67,1968-09-07,Assistant Professor,Financial Services,Affluent Customer,N,Yes,10.0,56,60
1191,Merrielle,Female,20,1996-05-22,Director of Sales,Property,Mass Customer,N,Yes,1.0,27,30
1192,Hollyanne,Female,31,1969-12-12,VP Quality Control,Manufacturing,Mass Customer,N,No,16.0,55,60
1193,Quintus,Male,58,1986-01-21,Safety Technician I,Retail,High Net Worth,N,No,5.0,37,40
1194,Audry,Female,69,1992-03-25,Junior Executive,Telecommunications,Affluent Customer,N,No,3.0,31,40
1195,Ally,Female,0,1978-03-22,VP Marketing,Telecommunications,Mass Customer,N,No,18.0,45,50
1196,Phillie,Female,23,1998-03-19,Research Nurse,Health,Mass Customer,N,No,2.0,25,30
1197,Isobel,Female,44,1997-10-16,Professor,Financial Services,High Net Worth,N,Yes,5.0,27,30
1198,Alina,Female,73,1973-09-30,Sales Representative,Retail,High Net Worth,N,No,7.0,51,60
1199,Ludovico,Male,7,1958-06-14,VP Accounting,Financial Services,Affluent Customer,N,Yes,5.0,65,70
1200,Hedda,Female,38,1974-04-30,Librarian,Entertainment,High Net Worth,N,No,18.0,49,50
1201,Stephani,Female,42,1955-11-28,Senior Cost Accountant,Manufacturing,Mass Customer,N,No,10.0,69,70
1202,Rollie,Male,90,1992-02-26,Sales Representative,Retail,Mass Customer,N,Yes,8.0,31,40
1203,Claresta,Female,38,1988-05-06,Technical Writer,Health,Affluent Customer,N,No,22.0,35,40
1204,Trudy,Female,12,1971-03-24,Senior Developer,Manufacturing,Affluent Customer,N,Yes,16.0,52,60
1205,Barton,Male,38,1978-06-05,Business Systems Development Analyst,Manufacturing,Affluent Customer,N,No,13.0,45,50
1206,Lucina,Female,13,1978-05-07,Paralegal,Financial Services,Mass Customer,N,No,13.0,45,50
1207,Mabel,Female,30,1997-09-25,Engineer IV,Health,Mass Customer,N,No,1.0,27,30
1208,Lira,Female,23,1983-12-26,Budget/Accounting Analyst IV,Financial Services,Mass Customer,N,No,15.0,41,50
1209,Jacky,Male,40,1977-09-06,Senior Developer,Property,High Net Worth,N,Yes,11.0,47,50
1210,Shandie,Unidentified,81,1974-08-03,Programmer II,IT,Mass Customer,N,No,14.0,49,50
1211,Gunar,Male,45,1978-07-23,VP Sales,Financial Services,Affluent Customer,N,Yes,14.0,45,50
1212,Cindy,Female,28,1968-10-24,Legal Assistant,Property,Affluent Customer,N,No,13.0,56,60
1213,Matthieu,Male,80,1973-10-21,Accounting Assistant II,Retail,High Net Worth,N,No,15.0,51,60
1214,Martino,Male,0,1989-05-01,Internal Auditor,Property,High Net Worth,N,No,15.0,34,40
1215,Dyann,Female,79,1967-02-26,VP Quality Control,Manufacturing,Mass Customer,N,No,11.0,56,60
1216,Frank,Female,15,1959-06-25,Software Test Engineer I,Telecommunications,Affluent Customer,N,Yes,10.0,64,70
1217,Dulcinea,Female,67,1968-08-19,Structural Engineer,Manufacturing,High Net Worth,N,No,16.0,55,60
1218,Marlie,Female,12,1982-01-09,Nuclear Power Engineer,Retail,Mass Customer,N,Yes,7.0,41,50
1219,Kaine,Male,93,1971-11-04,Electrical Engineer,Financial Services,Mass Customer,N,No,14.0,53,60
1220,Paulie,Male,12,1987-06-08,Editor,Manufacturing,High Net Worth,N,No,14.0,36,40
1221,Byrom,Male,75,1995-09-25,VP Product Management,Health,High Net Worth,N,Yes,14.0,29,30
1222,Barbey,Female,83,1970-11-01,Account Executive,Property,Mass Customer,N,No,19.0,54,60
1223,Kristyn,Female,19,1965-01-05,Senior Sales Associate,Manufacturing,Mass Customer,N,Yes,16.0,58,60
1224,Aundrea,Female,9,1977-04-04,Junior Executive,Manufacturing,Mass Customer,N,No,16.0,46,50
1225,Arte,Male,5,1988-01-22,Clinical Specialist,Health,Mass Customer,N,Yes,10.0,35,40
1226,Constantia,Female,32,1981-03-16,Director of Sales,Health,Mass Customer,N,Yes,13.0,42,50
1227,Carlina,Female,63,1989-09-30,Software Engineer I,IT,Affluent Customer,N,Yes,12.0,35,40
1228,Marti,Female,43,1962-04-27,Senior Cost Accountant,Financial Services,Affluent Customer,N,No,6.0,61,70
1229,Sebastian,Male,38,2000-01-08,GIS Technical Architect,Manufacturing,Affluent Customer,N,Yes,1.0,23,30
1230,Eben,Male,61,1985-07-24,Systems Administrator III,Financial Services,Mass Customer,N,Yes,10.0,38,40
1231,Aloisia,Female,94,1973-07-28,Social Worker,Health,Affluent Customer,N,No,18.0,50,60
1232,Stillmann,Male,83,1959-09-12,Help Desk Operator,Property,Affluent Customer,N,No,20.0,65,70
1233,Keeley,Female,17,1978-07-07,Budget/Accounting Analyst IV,Retail,Affluent Customer,N,Yes,16.0,45,50
1234,Rancell,Male,87,1965-04-19,Geologist I,Argiculture,Mass Customer,N,No,17.0,58,60
1235,Sharon,Female,24,1969-02-28,Dental Hygienist,Health,Mass Customer,N,No,9.0,54,60
1236,Bryanty,Male,75,1974-05-21,Web Designer IV,Financial Services,High Net Worth,N,Yes,18.0,49,50
1237,Junia,Female,6,1969-12-31,Research Nurse,Health,High Net Worth,N,No,16.0,55,60
1238,Steward,Male,24,1978-06-01,Graphic Designer,Manufacturing,Affluent Customer,N,Yes,6.0,45,50
1239,Carroll,Male,9,1978-02-28,Civil Engineer,Retail,Mass Customer,N,Yes,17.0,45,50
1240,Pen,Female,64,1965-05-13,Sales Associate,Manufacturing,Mass Customer,N,Yes,19.0,58,60
1241,Lolly,Female,23,1986-03-22,Pharmacist,Health,Affluent Customer,N,Yes,11.0,37,40
1242,Bartholomeo,Male,36,1973-02-04,Human Resources Assistant III,Property,High Net Worth,N,Yes,18.0,50,60
1243,Robbert,Male,73,1953-08-09,Research Assistant II,Retail,Mass Customer,N,No,8.0,70,80
1244,Glenn,Unidentified,80,1954-02-09,Financial Analyst,Financial Services,Mass Customer,N,Yes,7.0,69,70
1245,Erin,Male,34,1994-05-31,Product Engineer,Manufacturing,Affluent Customer,N,No,1.0,29,30
1246,Ibrahim,Male,94,1993-08-10,Biostatistician II,IT,High Net Worth,N,No,6.0,30,40
1247,Hildagarde,Female,15,1960-10-05,Geologist I,Entertainment,Affluent Customer,N,No,11.0,64,70
1248,Genia,Female,31,1963-12-18,General Manager,Property,Affluent Customer,N,Yes,7.0,61,70
1249,Tabb,Male,11,1967-10-31,Financial Advisor,Telecommunications,Mass Customer,N,No,16.0,57,60
1250,Jacklyn,Female,42,2001-11-02,Help Desk Technician,Manufacturing,Mass Customer,N,No,1.0,23,30
1251,Codie,Male,63,1997-10-01,Desktop Support Technician,Property,Mass Customer,N,No,2.0,27,30
1252,Les,Male,46,1965-01-16,Recruiting Manager,Manufacturing,Mass Customer,N,Yes,14.0,58,60
1253,Mahalia,Female,81,1996-08-19,Research Assistant I,Manufacturing,Mass Customer,N,No,5.0,27,30
1254,Quillan,Male,60,1958-12-18,Graphic Designer,Retail,Mass Customer,N,Yes,5.0,66,70
1255,Erhart,Male,5,1982-05-20,Sales Associate,Health,Affluent Customer,N,No,11.0,41,50
1256,Granny,Male,8,1986-05-11,Food Chemist,Health,High Net Worth,N,No,9.0,37,40
1257,Prentiss,Male,40,1972-06-19,Assistant Professor,Property,Affluent Customer,N,Yes,9.0,51,60
1258,Nefen,Male,89,1978-04-21,Geological Engineer,Manufacturing,Mass Customer,N,No,6.0,45,50
1259,Emmi,Female,23,1973-11-24,Assistant Professor,Financial Services,Mass Customer,N,No,9.0,51,60
1260,Fremont,Male,92,1989-10-01,Tax Accountant,Property,Mass Customer,N,No,9.0,35,40
1261,Candice,Female,61,1971-02-16,Legal Assistant,Manufacturing,Mass Customer,N,No,4.0,52,60
1262,Aindrea,Female,90,1967-12-07,Technical Writer,Financial Services,High Net Worth,N,Yes,19.0,57,60
1263,Elliot,Male,41,1973-06-16,Nurse,Manufacturing,Affluent Customer,N,No,8.0,50,60
1264,Michail,Male,48,1994-02-28,Food Chemist,Health,Mass Customer,N,Yes,7.0,29,30
1265,Kipper,Male,72,1987-07-22,Biostatistician I,Property,Mass Customer,N,Yes,2.0,36,40
1266,Harry,Male,68,1978-05-02,Human Resources Manager,Health,Mass Customer,N,Yes,10.0,45,50
1267,Leopold,Male,39,1979-06-03,Safety Technician IV,Entertainment,Affluent Customer,N,Yes,19.0,44,50
1268,Baudoin,Male,20,1989-12-06,Mechanical Systems Engineer,Financial Services,High Net Worth,N,Yes,2.0,35,40
1269,Ravid,Male,56,1990-08-25,Account Coordinator,Property,High Net Worth,N,Yes,7.0,33,40
1270,Cullen,Male,72,1983-02-27,Paralegal,Financial Services,Affluent Customer,N,No,10.0,40,50
1271,Jo-anne,Female,71,1994-07-11,Accounting Assistant II,Telecommunications,Mass Customer,N,Yes,6.0,29,30
1272,Nettie,Female,2,1985-04-04,Dental Hygienist,Manufacturing,Affluent Customer,N,No,17.0,38,40
1273,Hieronymus,Male,48,1974-07-31,General Manager,Financial Services,Affluent Customer,N,Yes,14.0,49,50
1274,Emmerich,Male,12,1977-11-16,Mechanical Systems Engineer,Manufacturing,Mass Customer,N,No,20.0,47,50
1275,Francisca,Female,70,1966-01-10,General Manager,Health,Mass Customer,N,Yes,8.0,57,60
1276,Farrel,Male,24,1964-06-07,Dental Hygienist,Health,Affluent Customer,N,No,4.0,59,60
1277,Elias,Male,26,1972-12-26,Help Desk Technician,Retail,Mass Customer,N,Yes,9.0,52,60
1278,Betsy,Female,14,1998-11-15,Pharmacist,Health,Affluent Customer,N,No,2.0,26,30
1279,Burr,Male,30,1962-08-12,Staff Accountant I,Financial Services,Mass Customer,N,No,20.0,61,70
1280,Horacio,Male,71,1978-01-24,Marketing Assistant,Manufacturing,High Net Worth,N,Yes,15.0,45,50
1281,Leighton,Male,29,1968-07-07,Administrative Assistant III,Manufacturing,Affluent Customer,N,Yes,16.0,55,60
1282,Garald,Male,99,1980-11-15,Programmer Analyst III,Entertainment,Affluent Customer,N,Yes,14.0,44,50
1283,Tory,Female,43,1994-08-23,Clinical Specialist,Health,Mass Customer,N,No,1.0,29,30
1284,Alexis,Male,30,1976-01-28,Junior Executive,Entertainment,Affluent Customer,N,No,11.0,47,50
1285,Tomkin,Male,44,1973-05-23,Office Assistant III,Manufacturing,Mass Customer,N,Yes,12.0,50,60
1286,Mina,Female,83,1975-06-28,Senior Quality Engineer,Manufacturing,High Net Worth,N,Yes,16.0,48,50
1287,Nicko,Male,72,1960-10-23,Systems Administrator I,Financial Services,Mass Customer,N,Yes,20.0,64,70
1288,Abra,Female,51,1979-10-07,Desktop Support Technician,Financial Services,Affluent Customer,N,Yes,18.0,45,50
1289,Shelley,Male,35,1973-07-16,Nurse Practicioner,Health,Mass Customer,N,Yes,8.0,50,60
1290,Vassily,Male,49,1967-08-08,VP Marketing,Financial Services,High Net Worth,N,Yes,6.0,56,60
1291,Warner,Male,0,1980-08-16,Quality Engineer,Health,Mass Customer,N,No,12.0,43,50
1292,Alice,Female,56,1961-06-02,Sales Associate,Manufacturing,Affluent Customer,N,No,20.0,62,70
1293,Vidovic,Male,89,1980-10-07,Quality Engineer,IT,Mass Customer,N,No,8.0,44,50
1294,Cari,Female,31,1974-09-28,Human Resources Assistant I,Manufacturing,Mass Customer,N,Yes,15.0,50,60
1295,Irving,Male,66,1997-01-25,Nurse,Argiculture,Mass Customer,N,Yes,5.0,26,30
1296,Essy,Female,61,1989-03-11,Paralegal,Financial Services,Affluent Customer,N,Yes,9.0,34,40
1297,Shay,Male,91,1981-02-12,Social Worker,Health,Mass Customer,N,No,3.0,42,50
1298,Guglielmo,Male,35,1974-04-06,Research Nurse,Health,Mass Customer,N,No,16.0,49,50
1299,Maddy,Female,72,1977-01-17,Media Manager IV,Manufacturing,Affluent Customer,N,No,12.0,46,50
1300,Sisely,Female,0,1991-03-10,Physical Therapy Assistant,Financial Services,Affluent Customer,N,Yes,9.0,32,40
1301,Trix,Female,17,1991-11-25,Structural Analysis Engineer,Health,Mass Customer,N,No,9.0,33,40
1302,Ericka,Female,29,1998-05-03,Biostatistician I,Financial Services,Affluent Customer,N,Yes,2.0,25,30
1303,Nollie,Male,64,1972-04-27,Editor,Argiculture,Mass Customer,N,No,15.0,51,60
1304,Emmy,Male,23,1977-11-16,Administrative Assistant III,IT,High Net Worth,N,No,11.0,47,50
1305,Averil,Male,97,1970-03-01,Executive Secretary,Financial Services,High Net Worth,N,Yes,6.0,53,60
1306,Doyle,Male,13,1956-04-12,Occupational Therapist,Health,Affluent Customer,N,Yes,13.0,67,70
1307,Emlyn,Female,73,1970-09-06,Dental Hygienist,Health,High Net Worth,N,Yes,10.0,54,60
1308,Andrey,Male,34,1976-08-27,Analog Circuit Design manager,Manufacturing,Affluent Customer,N,Yes,18.0,47,50
1309,Adlai,Male,95,1977-03-22,VP Marketing,Manufacturing,Mass Customer,N,No,13.0,46,50
1310,Keane,Male,38,1986-12-20,Geological Engineer,Manufacturing,High Net Worth,N,Yes,13.0,38,40
1311,Sharona,Female,89,1984-10-06,VP Accounting,Financial Services,Mass Customer,N,Yes,13.0,40,50
1312,Magda,Female,96,1994-07-16,Food Chemist,Health,Affluent Customer,N,No,8.0,29,30
1313,Hughie,Male,59,1986-02-09,Analyst Programmer,Property,Mass Customer,N,No,22.0,37,40
1314,De,Female,25,1970-02-23,Clinical Specialist,Health,Mass Customer,N,Yes,6.0,53,60
1315,Ebba,Female,46,1973-06-24,Software Engineer IV,IT,Mass Customer,N,Yes,12.0,50,60
1316,Steven,Male,79,1990-03-06,Recruiter,Retail,High Net Worth,N,Yes,18.0,33,40
1317,Barrett,Male,2,1973-01-18,General Manager,Retail,Mass Customer,N,Yes,5.0,50,60
1318,Barbe,Female,10,1966-08-17,Senior Developer,Financial Services,Mass Customer,N,Yes,4.0,57,60
1319,Trevor,Male,20,1955-07-18,Senior Cost Accountant,Entertainment,Mass Customer,N,Yes,12.0,68,70
1320,Fae,Female,4,1983-10-29,Environmental Tech,Manufacturing,High Net Worth,N,Yes,7.0,41,50
1321,Bree,Female,29,1994-07-05,Editor,Argiculture,Affluent Customer,N,No,8.0,29,30
1322,Kathye,Female,37,2001-10-16,Data Coordiator,Financial Services,Mass Customer,N,Yes,1.0,23,30
1323,Kristofor,Male,27,1988-04-04,Account Executive,Health,High Net Worth,N,Yes,9.0,35,40
1324,Randie,Female,88,1978-02-22,Web Designer III,Manufacturing,Mass Customer,N,No,11.0,45,50
1325,Ty,Male,67,1968-08-25,Account Executive,Argiculture,High Net Worth,N,Yes,14.0,55,60
1326,Goddard,Male,15,1966-02-23,Biostatistician III,Health,Affluent Customer,N,Yes,5.0,57,60
1327,Sarita,Female,57,1995-11-25,Director of Sales,Property,Affluent Customer,N,No,6.0,29,30
1328,Stavro,Male,19,1981-09-02,Budget/Accounting Analyst IV,IT,Mass Customer,N,Yes,6.0,43,50
1329,Wendy,Female,65,1989-07-15,Database Administrator IV,Financial Services,Mass Customer,N,No,11.0,34,40
1330,Gery,Male,20,1985-08-02,Technical Writer,Retail,Affluent Customer,N,No,19.0,38,40
1331,Edward,Male,12,1987-03-24,Tax Accountant,Telecommunications,High Net Worth,N,No,17.0,36,40
1332,Garek,Male,87,1978-05-01,Technical Writer,Financial Services,Mass Customer,N,Yes,12.0,45,50
1333,Phillipp,Male,4,1973-08-23,Compensation Analyst,Financial Services,High Net Worth,N,No,9.0,50,60
1334,Cicily,Female,72,1998-10-23,Senior Financial Analyst,Financial Services,Mass Customer,N,No,4.0,26,30
1335,Sibylla,Female,57,1997-08-14,Structural Analysis Engineer,Entertainment,Mass Customer,N,Yes,3.0,26,30
1336,Moise,Male,83,1989-03-13,Physical Therapy Assistant,Financial Services,Mass Customer,N,Yes,15.0,34,40
1337,Damara,Female,15,1988-03-08,Structural Engineer,Health,Mass Customer,N,No,10.0,35,40
1338,Giuseppe,Male,53,1980-11-24,Product Engineer,Manufacturing,High Net Worth,N,No,14.0,44,50
1339,Mariam,Female,82,1978-12-09,Editor,IT,High Net Worth,N,No,14.0,46,50
1340,Crawford,Male,16,1977-11-05,Statistician I,Manufacturing,High Net Worth,N,No,18.0,47,50
1341,Parry,Male,65,1986-05-18,Computer Systems Analyst I,Financial Services,Affluent Customer,N,No,15.0,37,40
